row_id,pseudo_query
14409,"Argentinian Bonarda with plum and berry flavors, oaky finish"
14410,"Washington State rosé wine with watermelon and strawberry notes, affordable"
14411,"Paso Robles Syrah with blackberry and spice, easy-drinking red"
14412,Chilean Cabernet Sauvignon with plum and olive flavors under $20
14413,"Burgundy sparkling rosé with red currant flavors, refreshing acidity"
14414,"California red blend, medium-bodied, easy drinking, not too heavy"
14415,"Bulgarian Pinot Grigio with grapefruit and apple flavors, cheap wine"
14416,light and fruity pinot grigio from Washington state under $20
14417,german red wine dornfelder juicy black fruit under $15
14418,creamy buttery chardonnay from Burgundy France under $20
14419,organic malbec from Mendoza Argentina good price under $15
14420,smooth chardonnay with lime and pear flavors california under $20
14421,cheap and cheerful portuguese white wine under $10
14422,fruity portuguese red wine with a peppery kick under $15
14423,crisp and grassy portuguese white wine under $30
14424,easy drinking fruity chardonnay from Burgundy under $30
14425,chardonnay from Burgundy with toast and melon notes under $30
14426,pinot noir from Edna Valley California earthy notes under $20
14427,sweet and fizzy muscat wine from Oregon under $15
14428,crisp light chardonnay from Pouilly-Fuissé under $35
14429,cabernet franc from Virginia with green pepper notes
14430,rosé malbec from Argentina tart citrus flavors under $20
14431,red blend from Virginia with coffee and cherry flavors under $40
14432,Palmela Portugal rosé wine Castelão grape under $15
14433,Sonoma Zinfandel blend jammy cherry raspberry molasses spicy
14434,light and fruity Portuguese white wine under $15
14435,crisp Portuguese white wine citrus and yellow fruit
14436,Portuguese white wine apricot flavor fresh acidity
14437,Lisboa Portugal white wine apricot and pear flavors under $10
14438,French rosé wine Syrah Mourvèdre red cherry raspberry
14439,Burgundy Chardonnay crisp acidity slightly bitter finish
14440,soft Portuguese white wine Alentejano region
14441,fresh fruity rosé wine from Portugal under $30
14442,light and bright Chardonnay from Burgundy France
14443,cheap rosé wine Portugal berry fruits under $10
14444,Alexander Valley Pinot Noir oaky dark cherry
14445,Vinho Verde Portugal best brand crisp acidity
14446,Santorini Assyrtiko white wine grilled chicken pairing
14447,Rioja Garnacha red wine earthy cherry plum
14448,Greek white wine Santorini Assyrtico with melon and tropical fruit flavors under $25
14449,"Oregon Syrah with licorice and vanilla notes, good but a little hot"
14450,"Pinot Noir from Marin County California, good food pairing, not too tiring"
14451,California Chardonnay vanilla lemon curd honeysuckle easy to find under $25
14452,Chilean Chardonnay Casablanca Valley mineral notes apple lime under $30
14453,Dry German Riesling Mosel region mineral smoky notes grapefruit apple under $25
14454,Crisp Sauvignon Blanc from Chile for oysters and ceviche under $20
14455,Red blend Santa Ynez Valley California blueberry licorice candy fudge notes under $35
14456,Livermore Valley Sauvignon Blanc melon white pepper fennel flavors under $30
14457,Oregon Pinot Noir watermelon strawberry citrus flavors high acidity under $50
14458,California Barbera Amador County juicy fruity high-octane style under $35
14459,Oregon Cabernet Sauvignon Applegate Valley cherry red plum oaky notes under $45
14460,Sonoma Valley Cabernet Sauvignon leather black blue fruit complex tannins under $70
14461,Sicilian white wine Grillo grapefruit stone fruit briny mineral finish under $30
14462,Willamette Valley Chardonnay apple white peach pine sage notes under $30
14463,Sicilian white wine Grillo yellow apple nectarine saline bitter nut notes under $30
14464,crisp Chilean Sauvignon Blanc with green apple and lime notes under $30
14465,"Burgundy Pinot Noir with dark fruit and complex tannins, good for aging"
14466,"easy drinking, balanced rosé from Bordeaux under $15"
14467,aged Italian white wine with honey and nut flavors
14468,crisp Italian white wine with mineral notes and green apple flavors
14469,light and refreshing Alsace white wine with pear and lime flavors
14470,light-bodied Alsace Pinot Noir with red fruit and firm tannins
14471,"smoky Alsace Pinot Noir with earthy and fruity notes, around $30"
14472,cheap and delicious California Barbera with jammy flavors
14473,"Italian red wine with plum and coffee flavors, good for dinner party"
14474,"Sicilian white wine with green apple and citrus, mineral finish"
14475,Italian white wine with apricot and peach flavors under $20
14476,"Margaux Bordeaux blend with soft fruit and spice notes, good price"
14477,rich and intense Italian Nebbiolo with vanilla and blackberry notes
14478,"big, complex Syrah from Washington State, needs aging"
14479,elegant Dry Creek Zinfandel with blackberry and spice notes
14480,"Austrian Riesling Kamptal with apricot and honey notes, age worthy"
14481,"California sparkling rosé like Champagne, dry and crisp"
14482,St. Helena Cabernet Sauvignon with blackberry and mocha flavors
14483,California Cabernet Sauvignon with blackberry and chocolate flavors that ages well
14484,Napa Valley Bordeaux blend with blackberry and cassis flavors
14485,"Saint-Emilion Bordeaux blend under $30, powerful and dense"
14486,"Alexander Valley Bordeaux blend with blackberry flavor, needs aging"
14487,"Napa Valley red blend for steak dinner, blackberry, cassis, oaky"
14488,"Sauternes dessert wine with apricot flavors, barrel sample"
14489,"Pomerol Bordeaux blend with spice and blackcurrant flavors, barrel sample"
14490,"Barbaresco wine with cherry, vanilla, and chocolate flavors"
14491,Elegant Pinot Noir Sonoma Coast with cherry and tea flavors
14492,"Sonoma Coast Pinot Noir to cellar, cherry, cola, leather notes"
14493,"Napa sparkling wine like Champagne, citrus and yeast flavors"
14494,"Russian River Pinot Noir with cherry, vanilla, and cinnamon flavors"
14495,"Russian River Chardonnay creamy and honeyed, pineapple and apple notes"
14496,Bordeaux red blend under $30 with plum and fig flavors
14497,Italian Barbaresco wine with bacon and chocolate notes
14498,"Sonoma Cabernet Sauvignon with blackberry and olive flavors, age worthy"
14499,"Washington Merlot with coffee notes, sweet and delicious"
14500,"California Chardonnay with lemon, butterscotch, and minerality"
14501,"Chianti Classico Gran Selezione with cherry, leather, and espresso notes"
14502,Sonoma Coast Pinot Noir with black cherry and forest floor flavors
14503,"Canadian Bordeaux blend with berry, cherry, and chocolate flavors"
14504,Sonoma Coast Pinot Noir earthy and complex
14505,"Washington Cabernet Sauvignon with cherry and licorice flavors, elegant"
14506,"Vino Nobile di Montepulciano with red berry and tobacco notes, under $20"
14507,Columbia Valley Cabernet Sauvignon with black tea and cherry flavors
14508,Russian River Sauvignon Blanc crisp and acidic
14509,"Sta. Rita Hills Chardonnay with apple and citrus, age worthy"
14510,Columbia Valley Cabernet Sauvignon with chocolate and cherry flavors
14511,Chablis Premier Cru Chardonnay toasty and smooth
14512,"Arroyo Seco Chardonnay with apple and honey notes, under $35"
14513,"Serious dry rosé from Provence, France, with red plum and berry flavors"
14514,"New Zealand Pinot Noir with black cherry and mushroom, ready to drink"
14515,Russian River Valley Pinot Noir with blackberry and cola spice
14516,"Santa Barbara dessert wine with honey, lemonade, and guava flavors"
14517,"Good Chardonnay from Puligny-Montrachet, Burgundy, for aging"
14518,"Dry, fruity rosé from Finger Lakes, New York, for summer"
14519,"Columbia Valley Merlot with herbs, spice, and red fruit, good value"
14520,"Chianti Classico red blend with plum, licorice, and mocha notes"
14521,"Sonoma Coast Pinot Noir, robust and age-worthy, from Gap's Crown"
14522,"Santa Barbara red blend with berry jam and herbal notes, under $40"
14523,"Tuscan Cabernet Sauvignon with black cherry and spice, good tannins"
14524,"Malbec from Uco Valley with blackberry, chocolate, and oak flavors"
14525,"South African Pinotage with herbal and blackberry notes, around $35"
14526,"Finger Lakes red blend with cherry, cranberry, and herbs"
14527,"Finger Lakes Riesling with citrus, fig, and apricot, good acidity"
14528,dry rosé wine Russian River Valley with rose water and grapefruit notes under $20
14529,Columbia Valley red blend plum and cherry with savory herbs under $30
14530,cheap and easy drinking pinot noir with raspberry and vanilla flavors
14531,bright food-friendly Barbera d'Alba with fresh cherry flavors under $20
14532,"Sauvignon Blanc with leafy, tomato and nettle flavors from New Zealand under $15"
14533,Marlborough Sauvignon Blanc grassy and grapefruit flavors with chalky finish
14534,light and fruity Dolcetto wine from Piedmont for pasta under $30
14535,red blend Amador County tastes like Chianti red cherries herbs and pepper
14536,Napa Cabernet Sauvignon very ripe and oaky To Kalon Vineyard expensive
14537,crisp and refreshing rosé from Côtes de Provence good acidity under $20
14538,chalky Barbera d'Asti mineral taste with wild berry and cassis under $30
14539,Barbera d'Asti fresh acidity and berry aromas slightly fizzy finish under $20
14540,Barbera d'Asti high acidity good with butter or cheese based dishes
14541,cheap Prosecco floral peach and apricot flavors crisp finish under $15
14542,red blend from Cachapoal Valley herbal roasted flavors needs strong pairing
14543,aged Barbera d'Alba candied fruit and smoked ham flavors under $20
14544,Australian Riesling with peach and honey notes under $25
14545,Fruity Italian Barbera wine with strawberry and blackberry flavors under $15
14546,Walla Walla Sangiovese with strawberry and chocolate notes around $20
14547,New Zealand Sauvignon Blanc with citrus and grassy notes for easy drinking
14548,"Pomerol Bordeaux blend with ripe fruit and firm tannins, good aging potential"
14549,"Saint-Estèphe Bordeaux, dry but juicy with black currant flavors, age worthy"
14550,Pomerol red blend with rich red-berry flavors and good aging potential
14551,"Rich, toffee-flavored Port wine with plum and raisin notes around $50"
14552,"Sonoma Coast Pinot Noir with raspberry and smoky oak flavors, age worthy"
14553,"Elegant Châteauneuf-du-Pape with dried fruit and chocolate notes, expensive"
14554,"Italian Aglianico with black cherry, chocolate, and spice notes under $40"
14555,"Columbia Valley Malbec with black cherry and cassis flavors, complex finish"
14556,"Russian River Chardonnay from Rochioli Vineyard, oaky with tropical fruit"
14557,"Washington Zinfandel with strawberry and raspberry flavors, juicy acidity, around $20"
14558,"Sonoma Mountain Pinot Noir, dry and silky, needs aging, under $50"
14559,"Mount Veeder Cabernet Sauvignon with blackberry and chocolate notes, ready to drink"
14560,"Châteauneuf-du-Pape GSM blend under $50, black cherry and licorice notes"
14561,"California Zinfandel with raspberry and pepper notes, Calaveras County"
14562,"German Riesling, dry, with stonefruit and mineral notes, under $60"
14563,"Bordeaux blend under $30, good for aging, ripe berry flavors"
14564,"Saint-Émilion Bordeaux, needs time to soften, around $25"
14565,"Margaux Bordeaux blend, structured, black currant and plum, around $25"
14566,"Haut-Médoc Bordeaux for aging, black fruit and currant notes, $25"
14567,"Dry Creek Cabernet Sauvignon, soft and smooth, blackberry and chocolate"
14568,"Italian red blend Sirica grape, spicy oak and chocolate, under $30"
14569,"Southern Italy white blend for lobster, creamy and rich, under $40"
14570,"Australian Grenache Shiraz Mourvèdre blend, chocolate and berry, under $70"
14571,"Aglianico from Southern Italy, smoky and intense, around $100"
14572,"Argentinian red blend Mendoza, black fruit and chocolate, under $30"
14573,"Paso Robles white Rhône blend, rich and oaky, stone fruit flavors"
14574,"German Riesling Auslese, grapefruit and honey notes, around $100"
14575,"Southern Italy red blend for aging, tobacco and spice, around $80"
14576,"Napa Cabernet Sauvignon for aging, blackberry and cherry notes, around $75"
14577,"Italian Aglianico wine, volcanic, soft tannins, under $50"
14578,"Columbia Valley Syrah, fruity and pure, around $35"
14579,"California Rosé wine, mineral-driven, refreshing, under $30"
14580,"Sparkling Burgundy Rosé, red cherry, crisp acidity, under $20"
14581,Rhone blend red wine California spicy and meaty
14582,Santa Cruz Chardonnay apple and almond flavors
14583,cheap and good Pinot Grigio Germany tangerine lemon flavor
14584,Taurasi Aglianico blackberry vanilla toast
14585,Columbia Valley Merlot dark fruit spice
14586,Saint-Véran Chardonnay white fruit ripe drink now
